months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,claim_month,claim_dayofweek,log_total_claim_amount,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,policy_state_IL,policy_state_IN,policy_state_OH,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Nissan,auto_make_OTHER,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_OTHER,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,risk_score,confidence,priority_rank,decision
231,37,991553,1991-12-12,OH,250/500,500,920.81,0,467654,FEMALE,High School,sales,chess,wife,0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,?,71190,0,7910,63280,OTHER,C300,1997,1,2,4,11.173121684915964,0.0,0.1111111111111111,0.8888888888888888,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5937460002937051,0.6906199273926048,115,AUTO-PAY
271,42,486676,2011-08-15,OH,100/300,500,1105.49,0,463181,FEMALE,Associate,prof-specialty,sleeping,own-child,56200,-50000,2015-02-20,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,Hillsdale,8006 Maple Hwy,12,2,?,2,3,?,68310,12420,6210,49680,Audi,A3,2003,1,2,4,11.131826086763818,0.18181818181818182,0.09090909090909091,0.7272727272727273,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5936351236279582,0.581737073224418,116,AUTO-PAY
77,26,357394,2008-05-09,IL,250/500,2000,785.82,0,620207,MALE,JD,exec-managerial,movies,other-relative,49700,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NY,Hillsdale,9082 3rd Lane,12,3,YES,2,0,?,69080,12560,6280,50240,Audi,A5,2009,1,1,2,11.143035008125729,0.18181818181818182,0.09090909090909091,0.7272727272727273,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5919617486245299,0.45713934122656774,117,AUTO-PAY
256,39,104594,2006-10-12,OH,250/500,1000,1351.1,0,478456,FEMALE,PhD,tech-support,bungie-jumping,unmarried,0,0,2015-01-02,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Arlington,8973 Washington St,19,3,NO,0,2,NO,64100,6410,6410,51280,Saab,95,2003,1,1,4,11.068215243411098,0.1,0.1,0.8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.591671388837764,0.3335320919410303,118,AUTO-PAY
338,47,430794,2008-01-25,OH,250/500,2000,1486.04,0,615688,FEMALE,Associate,armed-forces,board-games,own-child,0,-56200,2015-01-14,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Northbrook,9081 Cherokee Hwy,1,3,NO,2,3,?,64100,12820,6410,44870,Dodge,RAM,2014,1,1,2,11.068215243411098,0.2,0.1,0.7,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5907579624710665,0.8882779642096286,119,AUTO-PAY
313,47,431478,2013-04-03,IN,250/500,1000,1556.17,0,463835,MALE,College,prof-specialty,reading,wife,63900,-53300,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Hillsdale,3263 Pine Ridge,20,1,YES,1,3,NO,40260,3660,7320,29280,Accura,MDX,1996,1,2,5,10.60313853743474,0.09090909090909091,0.18181818181818182,0.7272727272727273,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5903944734410775,0.509789916560148,120,AUTO-PAY
157,31,121439,1990-08-02,IN,500/1000,500,1257.83,7000000,458622,MALE,High School,OTHER,reading,own-child,40700,-41600,2015-02-14,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Arlington,6738 Washington Hwy,2,4,NO,2,2,NO,47700,4770,9540,33390,Accura,TL,2011,1,2,5,10.77270764101727,0.1,0.2,0.7,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5883841870822099,0.6042237124415408,121,AUTO-PAY
298,47,163161,1998-11-11,IL,500/1000,2000,1338.5,0,618929,FEMALE,PhD,machine-op-inspct,basketball,other-relative,28800,0,2015-02-02,Single Vehicle Collision,Front Collision,Major Damage,Fire,NY,Northbrook,2306 5th Lane,1,1,?,0,0,?,70590,10860,10860,48870,Saab,93,2000,1,2,0,11.164657936601685,0.15384615384615385,0.15384615384615385,0.6923076923076923,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5851414046344804,0.46187815879087624,122,AUTO-PAY
147,33,129872,2010-08-08,OH,100/300,1000,1334.15,6000000,479224,MALE,High School,craft-repair,reading,not-in-family,53300,-49200,2015-01-24,Single Vehicle Collision,Front Collision,Major Damage,Other,WV,Springfield,3104 Sky Drive,15,1,YES,2,0,YES,53100,10620,5310,37170,OTHER,C300,1995,1,1,5,10.879951039444416,0.2,0.1,0.7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5826642203216715,0.27038935407257925,123,AUTO-PAY
81,28,469874,2011-09-17,IL,250/500,1000,1139.0,6000000,617858,FEMALE,Masters,sales,sleeping,husband,42400,0,2015-01-14,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Northbend,7756 Solo Drive,0,3,?,1,2,?,44730,4970,4970,34790,Saab,92x,2000,1,1,2,10.70842205253738,0.1111111111111111,0.1111111111111111,0.7777777777777778,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.5821276712449744,0.47715899545888507,124,AUTO-PAY
269,41,334749,1996-07-29,OH,100/300,2000,1422.21,0,620507,FEMALE,Associate,OTHER,polo,unmarried,0,-46400,2015-01-16,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,5022 1st St,21,1,YES,2,1,NO,85900,17180,17180,51540,Suburu,Forrestor,2005,1,1,4,11.360950749348124,0.2,0.2,0.6,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5809146114699429,0.4536736392214348,125,AUTO-PAY
39,31,689500,2003-01-28,IL,250/500,2000,1366.9,0,459322,FEMALE,High School,OTHER,polo,husband,0,-15700,2015-01-28,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NC,Northbend,3102 Apache St,14,3,?,1,0,NO,52700,10540,10540,31620,BMW,X6,2014,1,1,2,10.872389709681492,0.2,0.2,0.6,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5799194760646211,0.5916488379844542,126,AUTO-PAY
111,29,235869,2011-01-22,IL,250/500,500,1239.55,2000000,464736,FEMALE,PhD,OTHER,kayaking,own-child,0,0,2015-01-09,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,Riverwood,2230 1st St,1,1,?,1,1,YES,52800,4800,9600,38400,OTHER,ML350,1996,1,1,4,10.874285408908944,0.09090909090909091,0.18181818181818182,0.7272727272727273,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5795900030673745,0.06575556237194335,127,AUTO-PAY
380,56,971338,2004-11-04,OH,100/300,1000,1570.86,0,454685,MALE,MD,OTHER,cross-fit,other-relative,66000,0,2015-01-05,Single Vehicle Collision,Side Collision,Total Loss,Police,VA,Northbend,3167 4th Ridge,10,1,?,0,1,YES,58160,7270,7270,43620,Saab,95,1996,1,1,0,10.970970306007317,0.125,0.125,0.75,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5793407419022288,0.756680104855958,128,AUTO-PAY
166,37,666333,2008-06-19,IL,100/300,2000,1337.28,8000000,610393,MALE,JD,craft-repair,reading,husband,27500,0,2015-02-28,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Riverwood,9038 2nd Lane,10,3,NO,2,2,?,67140,7460,7460,52220,Ford,F150,2006,1,2,5,11.114550164673927,0.1111111111111111,0.1111111111111111,0.7777777777777778,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5791786228200652,0.5570354644739635,129,AUTO-PAY
34,34,409074,1992-03-19,OH,500/1000,500,1295.87,0,438529,FEMALE,PhD,priv-house-serv,chess,husband,0,0,2015-01-13,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,3998 4th Hwy,4,3,?,1,0,NO,50800,5080,5080,40640,Audi,A3,1997,1,1,1,10.835671318412196,0.1,0.1,0.8,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.5788984321937083,0.5709668920152181,130,AUTO-PAY
154,34,840225,1999-10-05,OH,100/300,1000,1041.36,0,448436,FEMALE,JD,priv-house-serv,cross-fit,husband,53100,-43900,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,?,2,3,YES,74360,13520,13520,47320,Toyota,Highlander,2005,1,1,0,11.216686889835326,0.18181818181818182,0.18181818181818182,0.6363636363636364,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.5779768752700494,0.7215767874570438,131,AUTO-PAY
58,23,520179,1992-05-29,OH,500/1000,2000,1471.44,5000000,446657,MALE,High School,transport-moving,reading,own-child,57500,0,2015-01-20,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Riverwood,6110 Rock Ridge,8,1,NO,2,1,NO,50380,4580,9160,36640,Chevrolet,Tahoe,2007,1,1,1,10.827369398856096,0.09090909090909091,0.18181818181818182,0.7272727272727273,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.5767539443449833,0.5578828845557815,132,AUTO-PAY
206,42,779156,1993-10-10,IL,500/1000,1000,1230.76,0,470488,MALE,High School,machine-op-inspct,yachting,unmarried,0,-74200,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,7628 4th Lane,2,1,?,1,1,NO,78980,7180,14360,57440,Saab,92x,1997,1,1,5,11.276962596193759,0.09090909090909091,0.18181818181818182,0.7272727272727273,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5763180403228021,0.541171781443801,133,AUTO-PAY
413,55,115399,1991-02-08,IN,100/300,2000,1268.79,0,453148,MALE,MD,priv-house-serv,chess,own-child,0,-31000,2015-01-19,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Northbend,5667 4th Drive,15,1,?,2,2,?,98160,8180,16360,73620,Dodge,RAM,2011,1,1,0,11.494364266781965,0.08333333333333333,0.16666666666666666,0.75,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.5740556655126638,0.6680124137338479,134,AUTO-PAY
27,28,735822,1995-08-28,IN,100/300,2000,1371.78,0,451560,MALE,JD,OTHER,polo,other-relative,0,-32500,2015-02-04,Multi-vehicle Collision,Front Collision,Major Damage,Other,PA,Riverwood,2539 Embaracadero Ridge,10,3,?,0,2,YES,53600,5360,10720,37520,Audi,A5,2015,1,2,2,10.889323003601277,0.1,0.2,0.7,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5734923270159741,0.4930192590195208,135,AUTO-PAY
279,43,168151,1995-04-24,OH,500/1000,2000,1281.25,0,463583,MALE,Associate,machine-op-inspct,cross-fit,other-relative,0,0,2015-01-17,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Columbus,7859 4th Ridge,13,1,YES,0,1,NO,57690,6410,12820,38460,OTHER,C300,2010,1,1,5,10.962856461127396,0.1111111111111111,0.2222222222222222,0.6666666666666666,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5733892057967767,0.24977821068392392,136,AUTO-PAY
22,29,354105,1994-06-08,IN,250/500,2000,1238.62,6000000,463993,MALE,MD,exec-managerial,yachting,other-relative,0,-56200,2015-02-14,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,8576 Andromedia St,14,1,?,2,3,?,70800,7080,14160,49560,Accura,MDX,2012,1,2,5,11.167628403875849,0.1,0.2,0.7,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5717580533695505,0.41343059478947763,137,AUTO-PAY
438,57,714346,1991-10-05,OH,500/1000,500,1119.29,0,616164,FEMALE,MD,machine-op-inspct,chess,husband,0,0,2015-01-15,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,6494 4th Ave,14,1,?,0,0,NO,40700,4070,4070,32560,OTHER,Passat,2000,1,1,3,10.614007941153417,0.1,0.1,0.8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.5714338913312267,0.5970814190754977,138,AUTO-PAY
291,46,832746,2006-04-13,OH,500/1000,1000,994.74,0,452701,FEMALE,High School,OTHER,polo,own-child,0,-55300,2015-01-25,Parked Car,?,Minor Damage,Police,SC,Hillsdale,1919 4th Lane,8,1,NO,2,2,YES,5580,620,620,4340,OTHER,Passat,2005,1,1,6,8.627123250788433,0.1111111111111111,0.1111111111111111,0.7777777777777778,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5711716005163936,0.5635315176310578,139,AUTO-PAY
134,30,843227,2007-09-28,OH,250/500,2000,1443.32,0,613287,FEMALE,PhD,exec-managerial,dancing,unmarried,0,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbend,9980 Lincoln Ave,19,3,?,0,2,YES,47790,5310,5310,37170,Suburu,Impreza,1995,1,1,2,10.774592616232963,0.1111111111111111,0.1111111111111111,0.7777777777777778,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5703131861859343,0.34220282845599437,140,AUTO-PAY
193,41,217938,1995-07-16,OH,250/500,500,847.03,0,438555,FEMALE,JD,craft-repair,skydiving,not-in-family,0,0,2015-02-08,Single Vehicle Collision,Side Collision,Major Damage,Other,SC,Springfield,5431 3rd Ridge,1,1,?,1,0,YES,112320,17280,17280,77760,Suburu,Impreza,2011,1,2,6,11.629116122353908,0.15384615384615385,0.15384615384615385,0.6923076923076923,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.565515866246692,0.40846519440297735,141,AUTO-PAY
97,26,951863,1997-10-28,OH,250/500,1000,1270.55,0,478532,MALE,Masters,OTHER,chess,unmarried,0,-72100,2015-01-20,Multi-vehicle Collision,Side Collision,Total Loss,Other,NC,Riverwood,7397 4th Drive,10,3,YES,2,3,NO,84920,7720,15440,61760,OTHER,Wrangler,2006,1,1,1,11.349476691536836,0.09090909090909091,0.18181818181818182,0.7272727272727273,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5654359139180318,0.5178185144454432,142,AUTO-PAY
177,38,600845,2012-01-05,IL,100/300,2000,1540.19,0,463842,FEMALE,College,OTHER,skydiving,other-relative,0,-74500,2015-02-01,Single Vehicle Collision,Front Collision,Major Damage,Other,VA,Columbus,5506 Best St,20,1,YES,2,0,NO,73700,7370,7370,58960,Chevrolet,Silverado,2001,1,2,6,11.207771646606407,0.1,0.1,0.8,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5643170692789259,0.3873882415518446,143,AUTO-PAY
156,31,475588,1996-09-21,IL,100/300,2000,1134.08,0,446895,MALE,PhD,other-service,reading,husband,0,0,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,Arlington,5812 Oak St,3,1,?,2,0,?,59000,5900,5900,47200,Ford,Fusion,2013,1,2,5,10.985309671896763,0.1,0.1,0.8,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.5641729509679241,0.9181055684996265,144,AUTO-PAY
225,41,330591,1993-08-05,OH,500/1000,2000,1103.58,0,475292,MALE,High School,exec-managerial,exercise,unmarried,41200,-36200,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,3814 Britain Drive,20,3,?,2,2,NO,70400,6400,12800,51200,Toyota,Highlander,2011,1,1,0,11.161962746590705,0.09090909090909091,0.18181818181818182,0.7272727272727273,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5638641061772026,0.5913139794607298,145,AUTO-PAY
236,38,873859,1992-10-14,OH,250/500,1000,802.24,0,612597,FEMALE,College,other-service,paintball,not-in-family,0,-62500,2015-02-23,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Northbrook,8906 Elm Lane,16,1,NO,0,1,?,66840,16710,5570,44560,OTHER,E400,2014,0,2,0,11.110071943698552,0.25,0.08333333333333333,0.6666666666666666,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.5637014765807998,0.7886894839768692,146,AUTO-PAY
283,46,487356,2000-08-30,IL,500/1000,2000,1313.33,0,455332,FEMALE,PhD,transport-moving,reading,husband,53500,-73600,2015-01-09,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Riverwood,4434 Lincoln Ave,3,3,?,1,3,NO,77660,7060,14120,56480,Nissan,Maxima,2004,1,1,4,11.260108479844527,0.09090909090909091,0.18181818181818182,0.7272727272727273,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.5606264036674296,0.5636232409693114,147,AUTO-PAY
32,38,719989,1994-04-07,IL,250/500,2000,566.11,5000000,453164,MALE,Associate,armed-forces,polo,unmarried,0,0,2015-01-21,Parked Car,?,Trivial Damage,Police,NC,Springfield,9397 5th Hwy,22,1,YES,0,0,NO,2640,440,440,1760,OTHER,CRV,2015,0,1,2,7.878912912297133,0.16666666666666666,0.16666666666666666,0.6666666666666666,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5600386835199074,0.2963731330815246,148,AUTO-PAY
152,30,209177,2009-11-17,IN,500/1000,500,1448.54,0,618682,FEMALE,JD,craft-repair,polo,wife,58600,0,2015-02-11,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbrook,5093 Flute Lane,9,1,YES,1,1,?,84590,7690,7690,69210,Toyota,Highlander,2000,1,2,2,11.34558315695652,0.09090909090909091,0.09090909090909091,0.8181818181818182,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5585237412618819,0.4146113370359632,149,AUTO-PAY
82,27,119513,1996-09-21,IL,100/300,1000,1384.51,0,476727,MALE,PhD,OTHER,reading,not-in-family,13100,-38200,2015-02-18,Single Vehicle Collision,Rear Collision,Major Damage,Other,SC,Springfield,9484 Pine Drive,14,1,NO,2,3,?,71680,8960,8960,53760,OTHER,Jetta,2007,1,2,2,11.179980998444357,0.125,0.125,0.75,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5581415968213119,0.16094958023783612,150,AUTO-PAY
448,57,431283,2005-03-31,IL,100/300,2000,1376.16,0,466555,FEMALE,PhD,tech-support,hiking,own-child,38600,-50300,2015-02-04,Multi-vehicle Collision,Front Collision,Major Damage,Police,SC,Arlington,5997 Embaracadero Drive,10,3,NO,2,1,?,47760,5970,5970,35820,Suburu,Impreza,2013,1,2,2,10.773964685870737,0.125,0.125,0.75,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.5581374069520451,0.5239367500607828,151,AUTO-PAY
113,29,999435,2008-01-01,OH,250/500,2000,1091.73,0,601213,MALE,PhD,exec-managerial,golf,not-in-family,36100,-42300,2015-01-05,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,6456 Andromedia Drive,15,3,?,0,2,YES,49950,5550,5550,38850,Nissan,Ultima,2004,1,1,0,10.818797803896322,0.1111111111111111,0.1111111111111111,0.7777777777777778,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5564976912578175,0.6533494234046058,152,AUTO-PAY
179,32,931901,1994-08-07,OH,100/300,1000,1433.42,6000000,608328,FEMALE,Associate,OTHER,base-jumping,own-child,53800,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200,5420,10840,37940,Nissan,Ultima,2014,1,1,3,10.900454637442037,0.1,0.2,0.7,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5560759487309331,0.45461001998710937,153,AUTO-PAY
